PHIF,SW,VSH
0.07617444474733064,0.935025153258,0.05810956284403801
0.07176821209114996,0.9140427900244898,0.05114680901169777
0.06888593985530447,0.9140427900244898,0.0483732596039772
0.07797621986527277,0.8838556192167302,0.045632075518369675
0.07454473220491645,0.9049211055971532,0.0503554604947567
0.07098103423952887,0.9216779972903159,0.0550706721842289
0.06807514162995383,0.9216779972903159,0.054180800914764404
0.0656176137992188,0.9314307586210134,0.056509338319301605
0.06788253776623283,0.9216779972903159,0.05805830657482147
0.07092362327746292,0.9216779972903159,0.06364232301712036
0.07342737247807785,0.9049211055971532,0.061735935509204865
0.07302984023601436,0.9049211055971532,0.05876268446445465
0.08081651942890919,0.8914908264825562,0.05864553153514862
0.0873050135351904,0.8828619072448411,0.06044412776827812
0.0972679799819826,0.739420176244178,0.055525846779346466
0.09172652689129313,0.8574447408792846,0.05748535692691803
0.08850914943148797,0.8619562853043882,0.05159301310777664
0.08274545207535854,0.8914908264825562,0.04972415789961815
0.08385076991835236,0.8914908264825562,0.045491475611925125
0.0789504541545894,0.8914908264825562,0.04845292866230011
0.07686826197392985,0.8914908264825562,0.051613699644804
0.07915016963901327,0.8914908264825562,0.05114980787038803
0.07177737453382571,0.9049211055971532,0.052003294229507446
0.06702163541404552,0.9314307586210134,0.0485990047454834
0.06374660253367005,0.9407304815322669,0.049365926533937454
0.06186904778980281,0.9364236933893529,0.04582658037543297
0.06695413569731914,0.9173712091474019,0.04813449829816818
0.0703980091751395,0.9216779972903159,0.05267126113176346
0.07277305090675076,0.9006143174542393,0.05860380083322525
0.06711311243522,0.9173712091474019,0.0602957159280777
0.06732679981519234,0.9173712091474019,0.0541241429746151
0.06470731999977895,0.9271239704780995,0.05363873019814491
0.06157913184235012,0.9364236933893529,0.05843840166926384
0.06196325198727522,0.9309822306163431,0.06209493800997734
0.06028814371723149,0.9309822306163431,0.05276113748550415
0.0625540696455791,0.9309822306163431,0.052146509289741516
0.06274533865343021,0.9260558623921689,0.04878729209303856
0.06389034909612076,0.9183623512692031,0.05001220852136612
0.06174500289548539,0.9276620741804565,0.05295044183731079
0.058423954253479224,0.9328070042469405,0.05346044898033142
0.05559554635019505,0.9364303913377914,0.05721942335367203
0.06382149226680423,0.9227357059562823,0.056353457272052765
0.06697144446327093,0.9086095899385055,0.055974170565605164
0.06979412375027336,0.8709155218335937,0.05421965941786766
0.07140063034996319,0.8951728546812294,0.05104473605751991
0.08042242974261196,0.8506408183982106,0.04857052117586136
0.08214077415031809,0.8506408183982106,0.04558105766773224
0.08262787271652813,0.8506408183982106,0.04636695608496666
0.07375475960882759,0.8871840383396422,0.04962550848722458
0.06873672480677305,0.9173712091474019,0.05206431820988655
0.06583607834951648,0.9271239704780995,0.0559229739010334
0.0667093072528345,0.9173712091474019,0.0564245842397213
0.06914689388868187,0.9173712091474019,0.055050045251846313
0.07408854896885801,0.8871840383396422,0.05107615888118744
0.06889066311181605,0.9173712091474019,0.051942724734544754
0.06617256800391341,0.9119297463743921,0.059813492000103
0.06053322969588547,0.9309822306163431,0.0626811757683754
0.06197250531654652,0.9276620741804565,0.059644509106874466
0.06701298448827288,0.9086095899385055,0.056409355252981186
0.07095497193004606,0.8709155218335937,0.050826720893383026
0.07375475960882759,0.854158630140431,0.04772428050637245
0.0743616622928671,0.7998371504036851,0.047412045300006866
0.0671537236238641,0.9086095899385055,0.0559174083173275
0.05796034073830577,0.9328070042469405,0.06987902522087097
0.05573867981130658,0.9364303913377914,0.06641492992639542
0.0606680426129642,0.9276620741804565,0.06114388257265091
0.062172058522016814,0.9227357059562823,0.05844005569815636
0.060580373998657344,0.9276620741804565,0.0605342723429203
0.060336573177950284,0.9276620741804565,0.06063254177570343
0.06162141846589718,0.9276620741804565,0.05768202245235443
0.060183112845167294,0.9276620741804565,0.06179167330265045
0.06179660050954796,0.9276620741804565,0.05842289701104164
0.061432631534078984,0.9276620741804565,0.057393208146095276
0.06470308916464187,0.9183623512692031,0.05500002205371857
0.06561874578476759,0.9086095899385055,0.05234803631901741
0.06674534609962655,0.9086095899385055,0.05242222175002098
0.06466842878166677,0.9086095899385055,0.05464090034365654
0.06414047102745156,0.9086095899385055,0.05721590667963028
0.06585573535274547,0.9086095899385055,0.05980399623513222
0.06660609813850502,0.9086095899385055,0.06665679812431335
0.06250057870818658,0.9227357059562823,0.06862614303827286
0.062233496160659485,0.9276620741804565,0.07363265752792358
0.061451073980360774,0.9276620741804565,0.06885451823472977
0.06139451937177491,0.9276620741804565,0.07013857364654541
0.06216311397742093,0.9276620741804565,0.0775461494922638
0.058774740736981676,0.9328070042469405,0.08195703476667404
0.06017275839678243,0.9328070042469405,0.08417589962482452
0.050043545569506076,0.9364303913377914,0.08691076934337616
0.06055250281957034,0.9276620741804565,0.07041848450899124
0.0587330591855169,0.9328070042469405,0.0727216899394989
0.06422444410389976,0.9227357059562823,0.07579293102025986
0.06187642745627582,0.9276620741804565,0.07822426408529282
0.0618381407021232,0.9276620741804565,0.06991042196750641
0.06524005994940146,0.9183623512692031,0.06646757572889328
0.06588031996022395,0.9183623512692031,0.0683102086186409
0.06328316478244139,0.9227357059562823,0.07573642581701279
0.05777240696127771,0.9328070042469405,0.07857441157102585
0.06020287987917059,0.9276620741804565,0.07537700235843658
0.061096747453562916,0.9276620741804565,0.07397612929344177
0.06346160574075907,0.9227357059562823,0.07250440120697021
0.065413101447688,0.9260558623921689,0.07218162715435028
0.06495981771752929,0.9260558623921689,0.06826941668987274
0.06202527389096176,0.9314973251651787,0.0647507756948471
0.06803762338464973,0.9173712091474019,0.06267078220844269
0.075000704878723,0.8871840383396422,0.06274086236953735
0.09565122835773411,0.8107124753905924,0.05841691419482231
0.09594636516966934,0.8071165430947511,0.059632446616888046
0.09534132443936595,0.739420176244178,0.051209792494773865
0.09400525370546262,0.7529875899692888,0.04788234457373619
0.09626739067023882,0.7529875899692888,0.0461692176759243
0.09159212053296333,0.8574447408792846,0.053073834627866745
0.08789871253368799,0.8847278793675358,0.05444981902837753
0.0732620008719796,0.8871840383396422,0.058906566351652145
0.06624246503014378,0.9119297463743921,0.057618338614702225
0.06791025182314189,0.8709155218335937,0.057249367237091064
0.0822300560344737,0.7614279583395588,0.04818606376647949
0.08998210502860131,0.6315536410640065,0.049107883125543594
0.09001764428038743,0.6179862273388956,0.05843871459364891
0.08056113776171261,0.7632939304622535,0.07430192083120346
0.06687229108840424,0.8709155218335937,0.072906494140625
0.05958066792260304,0.9227357059562823,0.06364469975233078
0.06294793625385528,0.9183623512692031,0.05790362134575844
0.06445340236840998,0.8709155218335937,0.05263969674706459
0.06646347410165812,0.8709155218335937,0.05828304588794708
0.0647139259495069,0.9086095899385055,0.06560397148132324
0.059930989316643424,0.9276620741804565,0.07242858409881592
0.055166512568817674,0.9364303913377914,0.08251142501831055
0.055617114984216065,0.9328070042469405,0.07848849147558212
0.06108286197478122,0.9227357059562823,0.07506515085697174
0.0672429799174456,0.9183623512692031,0.07701820135116577
0.061837404094980356,0.9276620741804565,0.08787083625793457
0.054417094808647204,0.9364303913377914,0.11128149181604385
0.05809572245816384,0.9328070042469405,0.10961750149726868
0.0641239925346357,0.9227357059562823,0.11277257651090622
0.07066726175228631,0.9086095899385055,0.10058001428842545
0.07387968479740066,0.854158630140431,0.09252258390188217
0.07421217194566906,0.854158630140431,0.08074773102998734
0.07096864854461714,0.854158630140431,0.07470373064279556
0.06642846127405186,0.9086095899385055,0.07767613232135773
0.06404028759830381,0.9183623512692031,0.08247537165880203
0.0627644253253854,0.9227357059562823,0.10044518113136292
0.06646302021409918,0.9183623512692031,0.11157263070344925
0.06254405660486968,0.9227357059562823,0.1349668800830841
0.062047344528786644,0.9276620741804565,0.12881788611412048
0.05873977431058471,0.9364303913377914,0.13169781863689423
0.05376689731501457,0.9364303913377914,0.13059809803962708
0.051423692698645926,0.9364303913377914,0.13866209983825684
0.05353350202005175,0.9364303913377914,0.13423603773117065
0.05181133451151446,0.9364303913377914,0.1263827532529831
0.046884043136423664,0.9364303913377914,0.13294529914855957
0.047212450657319334,0.9364303913377914,0.13420172035694122
0.04914315946667091,0.9364303913377914,0.12243643403053284
0.06198337704254901,0.9276620741804565,0.10865110903978348
0.06268379896082109,0.9227357059562823,0.1045483648777008
0.0702754276044241,0.9086095899385055,0.10032705217599869
0.06702948930443256,0.9183623512692031,0.10636954009532928
0.07672025904021522,0.7998371504036851,0.1084122434258461
0.0750762274439519,0.7998371504036851,0.12040259689092636
0.07734937456985462,0.7700568775772738,0.11237332969903946
0.06509377837358366,0.9086095899385055,0.11720174551010132
0.06422460717802964,0.9183623512692031,0.09980792552232742
0.05918685934425337,0.9276620741804565,0.09926286339759827
0.0582802536581747,0.9276620741804565,0.09073208272457123
0.05842823395332234,0.9276620741804565,0.08772281557321548
0.06340037918380166,0.9183623512692031,0.08371429890394211
0.06649680975890035,0.9086095899385055,0.08128523081541061
0.0674730175200037,0.9086095899385055,0.07988974452018738
0.06993908947268493,0.8709155218335937,0.07788919657468796
0.06583581578519201,0.9183623512692031,0.08697730302810669
0.06368363179741246,0.9276620741804565,0.09597197920084
0.06234297790201877,0.9276620741804565,0.10385946184396744
0.060878829521588726,0.9276620741804565,0.1092785969376564
0.0565165053167478,0.9328070042469405,0.12285299599170685
0.04803643453598504,0.9326387341221832,0.14731600880622864
0.04694921479626431,0.9290844105331815,0.146894633769989
0.05105159347704595,0.902851641097805,0.12484664469957352
0.05208582439318503,0.8868554549779708,0.09821239113807678
0.05407790752101588,0.8347100693211651,0.08726418763399124
0.04534975600466844,0.9009780232751313,0.08939868956804276
0.04550340030004908,0.9009780232751313,0.07144442200660706
0.04509287407011221,0.9009780232751313,0.07568945735692978
0.05120389999427135,0.8730872598756679,0.07623173296451569
0.05125479821871193,0.8730872598756679,0.0795990377664566
0.04981137286094396,0.8730872598756679,0.07737575471401215
0.04669759937546487,0.9009780232751313,0.07775932550430298
0.04909275483187415,0.9009780232751313,0.0784001424908638
0.046710625896707526,0.9009780232751313,0.08372446894645691
0.04771819378943535,0.9009780232751313,0.07974881678819656
0.0484037817765242,0.9009780232751313,0.07659382373094559
0.05827122593761086,0.8449143454350749,0.0748617947101593
0.0620394169561894,0.8146748534953181,0.08134631812572479
0.0687630822537175,0.7934429386796711,0.11144696921110153
0.066425554735988,0.8905890471781864,0.15315838158130646
0.05916845462184318,0.9364236933893529,0.1599326878786087
0.0563527970310843,0.9364303913377914,0.15602993965148926
0.05943896349400444,0.9276620741804565,0.14627762138843536
0.05925728900306011,0.869382321492133,0.15054798126220703
0.06034059778155086,0.8313085435336919,0.13116739690303802
0.06031689349625282,0.8313085435336919,0.1258225440979004
0.057840590777682374,0.875963210515192,0.11547806859016418
0.05765146249912597,0.849914223380043,0.10963591933250427
0.05556749756647457,0.848478264423468,0.09914674609899521
0.05698980471856452,0.869382321492133,0.08627670258283615
0.059562497622029954,0.7986786673754839,0.0804017186164856
0.06893020882982188,0.7195238807695066,0.07429762184619904
0.07722369208316168,0.6354221282063494,0.07846139371395111
0.07897500072373649,0.6614711153414984,0.08058011531829834
0.08366051594916023,0.671866768039663,0.08948663622140884
0.07552274945785961,0.8263853260494144,0.10668911039829254
0.06757901445440229,0.9086095899385055,0.1262093186378479
0.061817602793992385,0.9276620741804565,0.13383860886096954
0.06028792544306174,0.9276620741804565,0.133439302444458
0.05314429484915638,0.9326387341221832,0.1226000040769577
0.045243940110547526,0.9129044421131198,0.11270441859960556
0.04587029401924532,0.9129044421131198,0.09595280885696411
0.05305097644289604,0.9194853311361788,0.0795959085226059
0.057294220016057315,0.881108140581676,0.08147561550140381
0.05799971570192151,0.875963210515192,0.08298683166503906
0.05181782579628476,0.9194853311361788,0.1060742735862732
0.047383998429418484,0.9194853311361788,0.10505711287260056
0.04871577799287537,0.9194853311361788,0.09275633096694946
0.05199804686583605,0.9194853311361788,0.09121393412351608
0.056141865034512975,0.881108140581676,0.08791761100292206
0.05593967375658822,0.8943306070695295,0.09467562288045883
0.05609977780755228,0.881108140581676,0.09731616824865341
0.05881469618660522,0.875963210515192,0.08854271471500397
0.059836911317444265,0.8247276545106329,0.0787891075015068
0.061619153266352845,0.8313085435336919,0.07284070551395416
0.06108529265127348,0.8949624018652657,0.07476264238357544
0.06455468680855869,0.8269351888466127,0.07496108114719391
0.06547214465214056,0.7934429386796711,0.07612145692110062
0.06731858048193304,0.8335431383455744,0.08166749030351639
0.06927134225207278,0.843142217742577,0.07069466263055801
0.07022481988555043,0.7794883594110033,0.06968796253204346
0.06657453458458883,0.7623297595978182,0.0658235028386116
0.06361752251828529,0.8269351888466127,0.06755073368549347
0.0597559595388882,0.875963210515192,0.0698397308588028
0.05679298544193179,0.8578935615202432,0.07506045699119568
0.05564111375467874,0.8578935615202432,0.07835410535335541
0.056952152277437953,0.875963210515192,0.07599514722824097
0.05935572379381515,0.8313085435336919,0.0686589926481247
0.06560444028305346,0.8269351888466127,0.06892778724431992
0.06292975538775167,0.8000238277027301,0.07405239343643188
0.06330888226369513,0.8000238277027301,0.0751405730843544
0.0635426563564725,0.7934429386796711,0.07659278810024261
0.06349685679858831,0.8269351888466127,0.073308564722538
0.06017804868932112,0.869382321492133,0.07201842218637466
0.059743457615705466,0.875963210515192,0.06774318963289261
0.05978289213951499,0.875963210515192,0.06975569576025009
0.06229678489514075,0.8313085435336919,0.07079102843999863
0.06554292788225981,0.8269351888466127,0.07095271348953247
0.06578375809471818,0.7934429386796711,0.0676906406879425
0.06605287200164459,0.8171824275159151,0.06684741377830505
0.06534222489012667,0.8171824275159151,0.06651802361011505
0.0615759027703211,0.8313085435336919,0.06707658618688583
0.06210347250478611,0.8313085435336919,0.07309209555387497
0.0656043241602111,0.8269351888466127,0.0764499381184578
0.06552933746004011,0.8365342682436153,0.07752114534378052
0.06411775043817611,0.8269351888466127,0.0801900327205658
0.0654299042357711,0.8171824275159151,0.08110849559307098
0.06726957042400104,0.7794883594110033,0.08151211589574814
0.06566832789991299,0.8267815069129177,0.09794776141643524
0.06679249997783505,0.8808362858474889,0.0931767150759697
0.06841062561123877,0.7890874388080059,0.08482073992490768
0.0717944852639425,0.7089280097286258,0.08292055875062943
0.070340086235266,0.7627314677178406,0.07940968126058578
0.06551665053545232,0.8808362858474889,0.08778345584869385
0.06414838639334074,0.8905890471781864,0.08997208625078201
0.0632462387820513,0.8313085435336919,0.09332848340272903
0.06499533910807587,0.875963210515192,0.08420582860708237
0.061357711850649366,0.7986786673754839,0.07761500775814056
0.06448402118132185,0.8203542998235537,0.07596505433320999
0.06548775958164166,0.8000238277027301,0.07942494750022888
0.06297434387762807,0.8000238277027301,0.08572523295879364
0.059994643550489,0.8313085435336919,0.0833943635225296
0.055961579417400764,0.881108140581676,0.074069082736969
0.04986810014134523,0.9129044421131198,0.07434505969285965
0.048328931826127366,0.9194853311361788,0.07447441667318344
0.053765654492492744,0.9194853311361788,0.08020144701004028
0.058120520428335834,0.875963210515192,0.07420371472835541
0.06437381658814592,0.8269351888466127,0.06759641319513321
0.0644508448938264,0.8269351888466127,0.06762021780014038
0.06488835513011788,0.8269351888466127,0.06505726277828217
0.06448769856446132,0.8269351888466127,0.06716600060462952
0.07004622097816934,0.7794883594110033,0.06050699204206467
0.06627967231161994,0.8171824275159151,0.06836165487766266
0.06495463312061298,0.8171824275159151,0.07405165582895279
0.06173636947524989,0.8313085435336919,0.08010882884263992
0.06016913172269184,0.8313085435336919,0.07965371757745743
0.06329268842098501,0.8905890471781864,0.0781165286898613
0.06161311295250003,0.8809899677811838,0.07024665921926498
0.06465196106902045,0.8905890471781864,0.06880409270524979
0.06541399513499105,0.8808362858474889,0.06542789191007614
0.0666747262764106,0.8808362858474889,0.07105682790279388
0.06973278975446788,0.843142217742577,0.07025761157274246
0.06975228677827741,0.843142217742577,0.07995963096618652
0.06880977265092396,0.8808362858474889,0.08860072493553162
0.06727803703756563,0.8808362858474889,0.0974230095744133
0.06657584545064141,0.8808362858474889,0.08489847928285599
0.06403941496958397,0.8905890471781864,0.08025159686803818
0.06484621448140082,0.8267815069129177,0.0715894103050232
0.06435894040131422,0.8267815069129177,0.06673068553209305
0.06426504407304802,0.8171824275159151,0.06415607035160065
0.05872336980223598,0.875963210515192,0.0651043951511383
0.05808988081279148,0.875963210515192,0.06791677325963974
0.06015436092404604,0.8313085435336919,0.06569170206785202
0.06730080421609562,0.7794883594110033,0.0617857426404953
0.07630406616174333,0.6786297151546834,0.05772167071700096
0.08177503886828495,0.671866768039663,0.05886242911219597
0.08234329510144181,0.671866768039663,0.061389628797769547
0.07984279315371069,0.671866768039663,0.07178907841444016
0.07980622479506819,0.6786297151546834,0.07418452203273773
0.0739664406030124,0.7084099879810947,0.07691515237092972
0.06434667687434588,0.8269351888466127,0.08038698136806488
0.056389551008309856,0.881108140581676,0.07878617197275162
0.052078250610175215,0.9194853311361788,0.07815781235694885
0.059184481454472616,0.875963210515192,0.07518256455659866
0.05922677312113929,0.875963210515192,0.08492621779441833
0.05638071121184764,0.8907072199786786,0.09340831637382507
0.05794920028082552,0.9142713375678457,0.08839287608861923
0.05924662965382145,0.8313085435336919,0.08679988980293274
0.06851221138987942,0.843142217742577,0.07851342856884003
0.06932280621835038,0.8263853260494144,0.08923392742872238
0.06632530940186977,0.9086095899385055,0.09212210029363632
0.06146644941289564,0.9227357059562823,0.0848734974861145
0.06434816944972013,0.9183623512692031,0.06866046041250229
0.06500642705584442,0.9086095899385055,0.0648040696978569
0.06937622539934973,0.8709155218335937,0.0629175677895546
0.07057061833892343,0.854158630140431,0.06678786128759384
0.073273129985343,0.854158630140431,0.07028890401124954
0.07130244610652846,0.854158630140431,0.07371943444013596
0.07215567443738387,0.7998371504036851,0.07029037177562714
0.06951095123030195,0.854158630140431,0.059763871133327484
0.06590346166941309,0.9086095899385055,0.062280621379613876
0.06409418434193036,0.9086095899385055,0.07706617563962936
0.07018552128145318,0.854158630140431,0.07422301173210144
